cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id
PDAC	CAMP_PDAC_GSE62452	72bd1317a6dc4b5f	KEGG:C00116	UniProtKB:Q8IY17	PNPLA6	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:26132;RHEA:38487;RHEA:38491;RHEA:39959;RHEA:39963	1-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+); 2-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+); 1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+); 2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+); 2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	Homo sapiens	RHEA:39959;RHEA:39963;RHEA:38487;RHEA:38491;RHEA:26132	https://www.uniprot.org/uniprotkb/Q8IY17/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerol	True	72bd1317a6dc4b5f
PDAC	CAMP_PDAC_GSE62452	04cb61e714bf5591	KEGG:C00670	UniProtKB:Q6UWR7	ENPP6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:19545	sn-glycerol 3-phosphocholine + H2O = phosphocholine + glycerol + H(+)	Homo sapiens	RHEA:19545	https://www.uniprot.org/uniprotkb/Q6UWR7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	04cb61e714bf5591
PDAC	CAMP_PDAC_GSE62452	2fa26bf8a529aef3	KEGG:C00670	UniProtKB:Q7L5L3	GDPD3	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	RHEA:40435	https://www.uniprot.org/uniprotkb/Q7L5L3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	2fa26bf8a529aef3
PDAC	CAMP_PDAC_GSE62452	94b216759d5ef17f	KEGG:C00670	UniProtKB:O75608	LYPLA1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:40435	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	RHEA:40435	https://www.uniprot.org/uniprotkb/O75608/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	94b216759d5ef17f
PDAC	CAMP_PDAC_GSE62452	bd75c166f1c27f85	KEGG:C00670	UniProtKB:O95372	LYPLA2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:40435;RHEA:40887	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+); 1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = octadecanoate + sn-glycerol 3-phosphocholine + H(+)	Homo sapiens	RHEA:40435;RHEA:40887	https://www.uniprot.org/uniprotkb/O95372/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	bd75c166f1c27f85
PDAC	CAMP_PDAC_GSE62452	3bea396579b640e5	KEGG:C00670	UniProtKB:Q8NCC3	PLA2G15	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	RHEA:15177;RHEA:40435	https://www.uniprot.org/uniprotkb/Q8NCC3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	3bea396579b640e5
PDAC	CAMP_PDAC_GSE62452	0bf4fcff9fc7355a	KEGG:C00670	UniProtKB:P47712	PLA2G4A	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435;RHEA:53688;RHEA:53692;RHEA:53696;RHEA:53700	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+); 2-[(15S)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-sn-glycero-3-phosphocholine + H2O = (15S)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + sn-glycerol 3-phosphocholine + H(+); 2-[(15R)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl]-sn-glycero-3-phosphocholine + H2O = (15R)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + sn-glycerol 3-phosphocholine + H(+); 2-(prostaglandin E2)-sn-glycero-3-phosphocholine + H2O = prostaglandin E2 + sn-glycerol 3-phosphocholine + H(+); 2-[(11R)-hydroxy-(5Z,8Z,12E,14Z)-eicosatetraenoyl]-sn-glycero-3-phosphocholine + H2O = (11R)-hydroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate + sn-glycerol 3-phosphocholine + H(+)	Homo sapiens	RHEA:15177;RHEA:40435;RHEA:53700;RHEA:53696;RHEA:53692;RHEA:53688	https://www.uniprot.org/uniprotkb/P47712/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	0bf4fcff9fc7355a
PDAC	CAMP_PDAC_GSE62452	1e37d3f3587e0139	KEGG:C00670	UniProtKB:P0C869	PLA2G4B	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	RHEA:15177;RHEA:40435	https://www.uniprot.org/uniprotkb/P0C869/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	1e37d3f3587e0139
PDAC	CAMP_PDAC_GSE62452	423692ec52b26b34	KEGG:C00670	UniProtKB:Q9UP65	PLA2G4C	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435;RHEA:40879;RHEA:40899;RHEA:63656;RHEA:63772	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+); 2 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + sn-glycerol 3-phosphocholine; 1-hexadecanoyl-sn-glycero-3-phosphoethanolamine + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine + sn-glycerol 3-phosphocholine; 1-O-hexadecyl-sn-glycero-3-phosphocholine + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-O-hexadecyl-2-hexadecanoyl-sn-glycero-3-phosphocholine + sn-glycerol 3-phosphocholine; a 1-O-(1Z-alkenyl)-sn-glycero-3-phosphoethanolamine + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-O-(1Z)-alkenyl-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine + sn-glycerol 3-phosphocholine	Homo sapiens	RHEA:15177;RHEA:40435;RHEA:40879;RHEA:40899;RHEA:63656;RHEA:63772	https://www.uniprot.org/uniprotkb/Q9UP65/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	423692ec52b26b34
PDAC	CAMP_PDAC_GSE62452	faefdc1d2b880cd4	KEGG:C00670	UniProtKB:O60733	PLA2G6	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+); 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+); 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	Homo sapiens	RHEA:15177;RHEA:40435;RHEA:40831;RHEA:40827	https://www.uniprot.org/uniprotkb/O60733/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	faefdc1d2b880cd4
PDAC	CAMP_PDAC_GSE62452	78bec2e86e1b151e	KEGG:C00670	UniProtKB:Q8IY17	PNPLA6	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435;RHEA:40807	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + (9Z)-octadecenoate + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	RHEA:15177;RHEA:40807;RHEA:40435	https://www.uniprot.org/uniprotkb/Q8IY17/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	78bec2e86e1b151e
PDAC	CAMP_PDAC_GSE62452	063c127dee4eb4bc	KEGG:C00670	UniProtKB:Q9NP80	PNPLA8	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15177;RHEA:40435	a 1-acyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + a fatty acid + H(+); 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	Homo sapiens	RHEA:15177;RHEA:40435	https://www.uniprot.org/uniprotkb/Q9NP80/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	063c127dee4eb4bc
PDAC	CAMP_PDAC_GSE62452	aef2eda4baa96f4f	KEGG:C00670	UniProtKB:Q8N2M4	TMEM86A	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22544	a 1-O-(1Z-alkenyl)-sn-glycero-3-phosphocholine + H2O = a 2,3-saturated aldehyde + sn-glycerol 3-phosphocholine	Homo sapiens	RHEA:22544	https://www.uniprot.org/uniprotkb/Q8N2M4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	aef2eda4baa96f4f
PDAC	CAMP_PDAC_GSE62452	511d1e231a6b199f	KEGG:C00670	UniProtKB:Q8N661	TMEM86B	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22544	a 1-O-(1Z-alkenyl)-sn-glycero-3-phosphocholine + H2O = a 2,3-saturated aldehyde + sn-glycerol 3-phosphocholine	Homo sapiens	RHEA:22544	https://www.uniprot.org/uniprotkb/Q8N661/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycerophosphorylcholine (GPC)	True	511d1e231a6b199f
PDAC	CAMP_PDAC_GSE62452	520cb3fae5bdf978	HMDB:HMDB00721	UniProtKB:P12955	PEPD	DIRECT_REACTION	EXACT_PARTICIPANT_ROLE_NOT_PARSED_SEE_EVIDENCE	NA	Gly-Pro + H2O -> glycine + proline (exact substrate explicitly named in human function annotation)	Homo sapiens		https://www.uniprot.org/uniprotkb/P12955/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycylproline	True	520cb3fae5bdf978
PDAC	CAMP_PDAC_GSE62452	e31e019956014e31	HMDB:HMDB00721	UniProtKB:P46059	SLC15A1	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64428	glycyl-L-proline(out) + H(+)(out) = glycyl-L-proline(in) + H(+)(in)	Homo sapiens	RHEA:64428	https://www.uniprot.org/uniprotkb/P46059/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	glycylproline	True	e31e019956014e31
PDAC	CAMP_PDAC_GSE62452	e471a46a0ecbd027	KEGG:C00294	UniProtKB:P00813	ADA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:24408	adenosine + H2O + H(+) = inosine + NH4(+)	Homo sapiens	RHEA:24408	https://www.uniprot.org/uniprotkb/P00813/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	e471a46a0ecbd027
PDAC	CAMP_PDAC_GSE62452	e4e1176d47d50d6d	KEGG:C00294	UniProtKB:Q9NZK5	ADA2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:24408	adenosine + H2O + H(+) = inosine + NH4(+)	Homo sapiens	RHEA:24408	https://www.uniprot.org/uniprotkb/Q9NZK5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	e4e1176d47d50d6d
PDAC	CAMP_PDAC_GSE62452	60253dcf2271af5c	KEGG:C00294	UniProtKB:Q8IV20	LACC1	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:24408;RHEA:27646	inosine + phosphate = alpha-D-ribose 1-phosphate + hypoxanthine; adenosine + H2O + H(+) = inosine + NH4(+)	Homo sapiens	RHEA:27646;RHEA:24408	https://www.uniprot.org/uniprotkb/Q8IV20/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	60253dcf2271af5c
PDAC	CAMP_PDAC_GSE62452	94c81593998acd07	KEGG:C00294	UniProtKB:Q9BXI3	NT5C1A	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:27718	IMP + H2O = inosine + phosphate	Homo sapiens	RHEA:27718	https://www.uniprot.org/uniprotkb/Q9BXI3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	94c81593998acd07
PDAC	CAMP_PDAC_GSE62452	fb77fe3f409da856	KEGG:C00294	UniProtKB:P49902	NT5C2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:27718;RHEA:69572;RHEA:69580;RHEA:69584;RHEA:69588;RHEA:69592;RHEA:69596	IMP + H2O = inosine + phosphate; inosine + GMP = guanosine + IMP; dGMP + inosine = 2'-deoxyguanosine + IMP; dIMP + inosine = 2'-deoxyinosine + IMP; inosine + UMP = uridine + IMP; inosine + CMP = cytidine + IMP; inosine + AMP = IMP + adenosine	Homo sapiens	RHEA:27718;RHEA:69584;RHEA:69580;RHEA:69572;RHEA:69588;RHEA:69592;RHEA:69596	https://www.uniprot.org/uniprotkb/P49902/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	fb77fe3f409da856
PDAC	CAMP_PDAC_GSE62452	d544d7eda1438b0b	KEGG:C00294	UniProtKB:P21589	NT5E	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:27718	IMP + H2O = inosine + phosphate	Homo sapiens	RHEA:27718	https://www.uniprot.org/uniprotkb/P21589/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	d544d7eda1438b0b
PDAC	CAMP_PDAC_GSE62452	7dc137dc8728b5b5	KEGG:C00294	UniProtKB:P00491	PNP	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:27646	inosine + phosphate = alpha-D-ribose 1-phosphate + hypoxanthine	Homo sapiens	RHEA:27646	https://www.uniprot.org/uniprotkb/P00491/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	7dc137dc8728b5b5
PDAC	CAMP_PDAC_GSE62452	c01ea712e7479eea	KEGG:C00294	UniProtKB:O43868	SLC28A2	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:69931	inosine(out) + Na(+)(out) = inosine(in) + Na(+)(in)	Homo sapiens	RHEA:69931	https://www.uniprot.org/uniprotkb/O43868/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	c01ea712e7479eea
PDAC	CAMP_PDAC_GSE62452	ad26a1037c777ef3	KEGG:C00294	UniProtKB:Q9HAS3	SLC28A3	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:69919	inosine(out) + 2 Na(+)(out) = inosine(in) + 2 Na(+)(in)	Homo sapiens	RHEA:69919	https://www.uniprot.org/uniprotkb/Q9HAS3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	ad26a1037c777ef3
PDAC	CAMP_PDAC_GSE62452	f38a1845e9abf0a3	KEGG:C00294	UniProtKB:Q99808	SLC29A1	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:75375	inosine(in) = inosine(out)	Homo sapiens	RHEA:75375	https://www.uniprot.org/uniprotkb/Q99808/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	f38a1845e9abf0a3
PDAC	CAMP_PDAC_GSE62452	a9ba019e6271383e	KEGG:C00294	UniProtKB:Q14542	SLC29A2	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:75375	inosine(in) = inosine(out)	Homo sapiens	RHEA:75375	https://www.uniprot.org/uniprotkb/Q14542/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	a9ba019e6271383e
PDAC	CAMP_PDAC_GSE62452	7a86cbef465d9dcb	KEGG:C00294	UniProtKB:Q9BZD2	SLC29A3	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:75375	inosine(in) = inosine(out)	Homo sapiens	RHEA:75375	https://www.uniprot.org/uniprotkb/Q9BZD2/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	inosine	False	7a86cbef465d9dcb
PDAC	CAMP_PDAC_GSE62452	77e1aaeee27e7a9c	KEGG:C02679	UniProtKB:Q8N2K0	ABHD12	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:44316	1-dodecanoylglycerol + H2O = dodecanoate + glycerol + H(+)	Homo sapiens	RHEA:44316	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	laurate (12:0)	False	77e1aaeee27e7a9c
PDAC	CAMP_PDAC_GSE62452	d2116ff211c71054	KEGG:C02679	UniProtKB:Q9BV23	ABHD6	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:44316	1-dodecanoylglycerol + H2O = dodecanoate + glycerol + H(+)	Homo sapiens	RHEA:44316	https://www.uniprot.org/uniprotkb/Q9BV23/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	laurate (12:0)	False	d2116ff211c71054
PDAC	CAMP_PDAC_GSE62452	5c4b6f66d7f506dc	KEGG:C02679	UniProtKB:P42765	ACAA2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:30135	dodecanoyl-CoA + H2O = dodecanoate + CoA + H(+)	Homo sapiens	RHEA:30135	https://www.uniprot.org/uniprotkb/P42765/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	laurate (12:0)	False	5c4b6f66d7f506dc
PDAC	CAMP_PDAC_GSE62452	f0eea87dd65d4b1b	KEGG:C02679	UniProtKB:Q5QJU3	ACER2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:41291	N-dodecanoylsphing-4-enine + H2O = dodecanoate + sphing-4-enine	Homo sapiens	RHEA:41291	https://www.uniprot.org/uniprotkb/Q5QJU3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	laurate (12:0)	False	f0eea87dd65d4b1b
