cancer	cohort	feature_id	metabolite_key	metabolite_name	gene	stable_gene_id	uniprot_accession	mapping_status	relationship_type	reaction	role	source_url	source_evidence	reason	reused_library	original_evidence_id
ccRCC	ccRCC4	ccRCC4_FEATURE:f28abf1c0338bef2	KEGG:C05283	gamma-glutamylglutamine	GGCT		O75223	CONDITIONAL	enzyme	an alpha-(gamma-L-glutamyl)-L-amino acid = 5-oxo-L-proline + an L-alpha-amino acid	substrate_as_written	https://www.uniprot.org/uniprotkb/O75223/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18515354""}]"	数据库为gamma-glutamyl氨基酸类反应；本轮未核实该具体二肽的人类底物实验及构型。	BRCA_mapping190_v2	M190E0327
ccRCC	ccRCC4	ccRCC4_FEATURE:d94989c2e5cc1168	KEGG:C06428	eicosapentaenoate (EPA; 20:5n3)	CYP4F2	ENSG00000186115	P78329	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + reduced [NADPH--hemoprotein reductase] + O2 = 20-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + oxidized [NADPH--hemoprotein reductase] + H2O + H(+)	direct_consumption	https://www.uniprot.org/uniprotkb/P78329/entry	PubMed:18577768	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0167
ccRCC	ccRCC4	ccRCC4_FEATURE:d94989c2e5cc1168	KEGG:C06428	eicosapentaenoate (EPA; 20:5n3)	ACSL3	ENSG00000123983	O95573	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + ATP + CoA = (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O95573/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0250
ccRCC	ccRCC4	ccRCC4_FEATURE:d94989c2e5cc1168	KEGG:C06428	eicosapentaenoate (EPA; 20:5n3)	ACSL4	ENSG00000068366	O60488	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + ATP + CoA = (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O60488/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0251
ccRCC	ccRCC4	ccRCC4_FEATURE:290358e767f2bb1f	KEGG:C00327	citrulline	ASS1	ENSG00000130707	P00966	DIRECT_ACCEPTED	酶	瓜氨酸、天冬氨酸和ATP参与精氨琥珀酸合成。	转化底物	https://enzyme.expasy.org/EC/6.3.4.5 ; https://www.uniprot.org/uniprotkb/P00966/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0113
ccRCC	ccRCC4	ccRCC4_FEATURE:290358e767f2bb1f	KEGG:C00327	citrulline	OTC	ENSG00000036473	P00480	DIRECT_ACCEPTED	酶	鸟氨酸与氨甲酰磷酸生成瓜氨酸。	生成产物	https://enzyme.expasy.org/EC/2.1.3.3 ; https://www.uniprot.org/uniprotkb/P00480/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0114
ccRCC	ccRCC4	ccRCC4_FEATURE:e3ee21e04f257df8	KEGG:C00153	nicotinamide	NAMPT	ENSG00000105835	P43490	DIRECT_ACCEPTED	酶	烟酰胺与PRPP连接NMN补救合成。	补救合成底物	https://enzyme.expasy.org/EC/2.4.2.12 ; https://www.uniprot.org/uniprotkb/P43490/entry	Legacy curated tier A	NAMPT不直接生成1-MNA，本轮只连接显著的烟酰胺条目。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0073
ccRCC	ccRCC4	ccRCC4_FEATURE:e3ee21e04f257df8	KEGG:C00153	nicotinamide	NNMT	ENSG00000166741	P40261	DIRECT_ACCEPTED	酶	烟酰胺接受SAM甲基，生成1-MNA与SAH。	转化底物	https://enzyme.expasy.org/EC/2.1.1.1 ; https://www.uniprot.org/uniprotkb/P40261/entry	Legacy curated tier A	SAH是广泛甲基转移产物；仅保留与本次已选NNMT反应的显式关系，不扩展所有甲基转移酶。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0074
ccRCC	ccRCC4	ccRCC4_FEATURE:e3ee21e04f257df8	KEGG:C00153	nicotinamide	SLC29A2	ENSG00000174669	Q14542	DIRECT_ACCEPTED	transporter	nicotinamide(out) = nicotinamide(in)	direct_transport	https://www.uniprot.org/uniprotkb/Q14542/entry	PubMed:39885119	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0178
ccRCC	ccRCC4	ccRCC4_FEATURE:c0ddf927acafccf3	KEGG:C00670	glycerophosphorylcholine (GPC)	GDPD5	ENSG00000158555	Q8WTR4	DIRECT_ACCEPTED	酶	甘油磷酸胆碱水解产生甘油3-磷酸与胆碱。	水解底物	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q8WTR4/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0135
ccRCC	ccRCC4	ccRCC4_FEATURE:c0ddf927acafccf3	KEGG:C00670	glycerophosphorylcholine (GPC)	GPCPD1	ENSG00000125772	Q9NPB8	DIRECT_ACCEPTED	酶	甘油磷酸胆碱水解产生甘油3-磷酸与胆碱。	水解底物	https://enzyme.expasy.org/EC/3.1.4.2 ; https://www.uniprot.org/uniprotkb/Q9NPB8/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0136
ccRCC	ccRCC4	ccRCC4_FEATURE:c0ddf927acafccf3	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA1	ENSG00000120992	O75608	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/O75608/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19439193""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0315
ccRCC	ccRCC4	ccRCC4_FEATURE:c0ddf927acafccf3	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	ENSG00000011009	O95372	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/O95372/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0316
ccRCC	ccRCC4	ccRCC4_FEATURE:c0ddf927acafccf3	KEGG:C00670	glycerophosphorylcholine (GPC)	LYPLA2	ENSG00000011009	O95372	DIRECT_ACCEPTED	enzyme	1-octadecanoyl-sn-glycero-3-phosphocholine + H2O = octadecanoate + sn-glycerol 3-phosphocholine + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/O95372/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0317
ccRCC	ccRCC4	ccRCC4_FEATURE:10511d2fb2642333	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	CYP4F2	ENSG00000186115	P78329	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + reduced [NADPH--hemoprotein reductase] + O2 = 22-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + oxidized [NADPH--hemoprotein reductase] + H2O + H(+)	direct_consumption	https://www.uniprot.org/uniprotkb/P78329/entry	PubMed:18577768	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0168
ccRCC	ccRCC4	ccRCC4_FEATURE:10511d2fb2642333	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	ACSL3	ENSG00000123983	O95573	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + ATP + CoA = (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O95573/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0254
ccRCC	ccRCC4	ccRCC4_FEATURE:10511d2fb2642333	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	ACSL4	ENSG00000068366	O60488	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + ATP + CoA = (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O60488/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0255
ccRCC	ccRCC4	ccRCC4_FEATURE:10511d2fb2642333	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 = (14S)-hydroperoxy-(4Z,7Z,10Z,12E,16Z,19Z)-docosahexaenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32404334""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0258
ccRCC	ccRCC4	ccRCC4_FEATURE:10511d2fb2642333	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 = (17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32404334""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0259
ccRCC	ccRCC4	ccRCC4_FEATURE:10511d2fb2642333	KEGG:C06429	docosahexaenoate (DHA; 22:6n3)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 = (11S)-hydroperoxy-(4Z,7Z,9E,13Z,16Z,19Z)-docosahexaenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32404334""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0260
ccRCC	ccRCC4	ccRCC4_FEATURE:476819b94e143528	KEGG:C00275	mannose 6-phosphate	MPI	ENSG00000178802	P34949	DIRECT_ACCEPTED	酶	甘露糖6-磷酸与果糖6-磷酸异构。	可逆反应参与物	https://enzyme.expasy.org/EC/5.3.1.8 ; https://www.uniprot.org/uniprotkb/P34949/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0097
ccRCC	ccRCC4	ccRCC4_FEATURE:476819b94e143528	KEGG:C00275	mannose 6-phosphate	PMM1	ENSG00000100417	Q92871	DIRECT_ACCEPTED	酶	甘露糖1-磷酸与甘露糖6-磷酸互变。	可逆反应参与物	https://enzyme.expasy.org/EC/5.4.2.8 ; https://www.uniprot.org/uniprotkb/Q92871/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0098
ccRCC	ccRCC4	ccRCC4_FEATURE:476819b94e143528	KEGG:C00275	mannose 6-phosphate	PMM2	ENSG00000140650	O15305	DIRECT_ACCEPTED	酶	甘露糖1-磷酸与甘露糖6-磷酸互变。	可逆反应参与物	https://enzyme.expasy.org/EC/5.4.2.8 ; https://www.uniprot.org/uniprotkb/O15305/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0099
ccRCC	ccRCC4	ccRCC4_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	ASNS	ENSG00000070669	P08243	DIRECT_ACCEPTED	酶	天冬氨酸与谷氨酰胺在ATP参与下生成天冬酰胺和谷氨酸。	供氮底物	https://www.kegg.jp/entry/6.3.5.4 ; https://www.uniprot.org/uniprotkb/P08243/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0038
ccRCC	ccRCC4	ccRCC4_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLS	ENSG00000115419	O94925	DIRECT_ACCEPTED	酶	谷氨酰胺经水解生成谷氨酸和铵。	转化底物	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/O94925/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0039
ccRCC	ccRCC4	ccRCC4_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLS2	ENSG00000135423	Q9UI32	DIRECT_ACCEPTED	酶	谷氨酰胺经水解生成谷氨酸和铵。	转化底物	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/Q9UI32/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0040
ccRCC	ccRCC4	ccRCC4_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLUL	ENSG00000135821	P15104	DIRECT_ACCEPTED	酶	谷氨酸与铵在ATP参与下合成谷氨酰胺。	生成产物	https://rest.uniprot.org/uniprotkb/P15104.txt ; https://www.uniprot.org/uniprotkb/P15104/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0041
ccRCC	ccRCC4	ccRCC4_FEATURE:37b79babe40ab950	KEGG:C01835	maltotriose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	酶	人MGAM可水解麦芽三糖生成麦芽糖和葡萄糖。	水解底物	https://www.reactome.org/content/detail/R-HSA-191116 ; https://www.uniprot.org/uniprotkb/O43451/entry	Legacy curated tier A	原注释主要为小肠消化背景；不能将人源反应直接视为乳腺肿瘤内已发生的反应。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0147
ccRCC	ccRCC4	ccRCC4_FEATURE:7226843a6ca8ff14	KEGG:C00099	beta-alanine	UPB1	ENSG00000100024	Q9UBR1	DIRECT_ACCEPTED	酶	N-氨甲酰-β-丙氨酸水解生成β-丙氨酸。	生成产物	https://enzyme.expasy.org/EC/3.5.1.6 ; https://www.uniprot.org/uniprotkb/Q9UBR1/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0053
ccRCC	ccRCC4	ccRCC4_FEATURE:79d671bf41698d7e	KEGG:C02052	maltotetraose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltopentaose + H2O = D-maltotetraose + alpha-D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18036614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18356321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29635
ccRCC	ccRCC4	ccRCC4_FEATURE:79d671bf41698d7e	KEGG:C02052	maltotetraose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltotetraose + H2O = D-maltotriose + alpha-D-glucose	substrate_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18036614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18356321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29631
ccRCC	ccRCC4	ccRCC4_FEATURE:068b02a1d3375ba5	KEGG:C02630	2-hydroxyglutarate	D2HGDH		Q8N465	CONDITIONAL	enzyme	(R)-2-hydroxyglutarate + A = 2-oxoglutarate + AH2	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8N465/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15070399""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15609246""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16037974""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20020533""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33431826""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""16442322""}]"	D/L未区分，不把混合或未定构型直接指定给D2HGDH。	BRCA_mapping190_v2	M190E0308
ccRCC	ccRCC4	ccRCC4_FEATURE:068b02a1d3375ba5	KEGG:C02630	2-hydroxyglutarate	L2HGDH		Q9H9P8	CONDITIONAL	enzyme	(S)-2-hydroxyglutarate + A = 2-oxoglutarate + AH2	substrate_as_written	https://www.uniprot.org/uniprotkb/Q9H9P8/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16005139""}]"	D/L未区分；仅条件性L构型降解关系。	BRCA_mapping190_v2	M190E0310
ccRCC	ccRCC4	ccRCC4_FEATURE:b235fe32490cda94	KEGG:C00047	lysine	AASS	ENSG00000008311	Q9UDR5	DIRECT_ACCEPTED	酶	赖氨酸与2-氧戊二酸通过AASS的赖氨酸-酮戊二酸还原酶活性连接酵母氨酸（saccharopine）。	可逆反应参与物	https://enzyme.expasy.org/EC/1.5.1.8 ; https://www.uniprot.org/uniprotkb/Q9UDR5/entry	Legacy curated tier A	酶条目命名及数据库反应按可逆形式；人体通常讨论赖氨酸降解方向，未据此推断肿瘤通量。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0025
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	ADA	ENSG00000196839	P00813	DIRECT_ACCEPTED	酶	腺苷脱氨生成肌苷。	转化底物	https://enzyme.expasy.org/EC/3.5.4.4 ; https://www.uniprot.org/uniprotkb/P00813/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0084
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	ADA2	ENSG00000093072	Q9NZK5	DIRECT_ACCEPTED	酶	腺苷脱氨生成肌苷。	转化底物	https://enzyme.expasy.org/EC/3.5.4.4 ; https://www.uniprot.org/uniprotkb/Q9NZK5/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0085
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	AHCY	ENSG00000101444	P23526	DIRECT_ACCEPTED	酶	SAH水解反应连接同型半胱氨酸与腺苷。	可逆反应参与物	https://enzyme.expasy.org/EC/3.13.2.1 ; https://www.uniprot.org/uniprotkb/P23526/entry	Legacy curated tier A	现行EC 3.13.2.1；旧EC 3.3.1.1已转移。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0086
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	SLC29A2	ENSG00000174669	Q14542	DIRECT_ACCEPTED	transporter	adenosine(in) = adenosine(out)	direct_transport	https://www.uniprot.org/uniprotkb/Q14542/entry	PubMed:10722669;12527552	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0174
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	ADA	ENSG00000196839	P00813	DIRECT_ACCEPTED	enzyme	adenosine + H2O + H(+) = inosine + NH4(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P00813/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16670267""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23193172""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26166670""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8452534""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9361033""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:24408
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	ADA2	ENSG00000093072	Q9NZK5	DIRECT_ACCEPTED	enzyme	adenosine + H2O + H(+) = inosine + NH4(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/Q9NZK5/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15926889""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20453107""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:24408
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	AHCY	ENSG00000101444	P23526	DIRECT_ACCEPTED	enzyme	S-adenosyl-L-homocysteine + H2O = L-homocysteine + adenosine	product_as_written	https://www.uniprot.org/uniprotkb/P23526/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10933798""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:21708
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	IMPA1	ENSG00000133731	P29218	DIRECT_ACCEPTED	enzyme	adenosine 2'-phosphate + H2O = adenosine + phosphate	product_as_written	https://www.uniprot.org/uniprotkb/P29218/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:37343
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	IMPA2	ENSG00000141401	O14732	DIRECT_ACCEPTED	enzyme	adenosine 2'-phosphate + H2O = adenosine + phosphate	product_as_written	https://www.uniprot.org/uniprotkb/O14732/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:37343
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	NT5C1A	HGNC:17819	Q9BXI3	DIRECT_ACCEPTED	enzyme	AMP + H2O = adenosine + phosphate	product_as_written	https://www.uniprot.org/uniprotkb/Q9BXI3/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11133996""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34814800""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7599155""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8967393""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29375
ccRCC	ccRCC4	ccRCC4_FEATURE:68613d5bad3e3099	KEGG:C00212	adenosine	NT5C2	ENSG00000076685	P49902	DIRECT_ACCEPTED	enzyme	inosine + AMP = IMP + adenosine	product_as_written	https://www.uniprot.org/uniprotkb/P49902/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1659319""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9371705""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:69596
ccRCC	ccRCC4	ccRCC4_FEATURE:6fe63a2a8258d9f8	KEGG:C00208	maltose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	酶	人MGAM可水解麦芽糖生成葡萄糖。	水解底物	https://www.reactome.org/content/detail/R-HSA-189102 ; https://www.uniprot.org/uniprotkb/O43451/entry	Legacy curated tier A	原注释主要为小肠消化背景；乳腺组织中的表达和底物来源未评价。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0083
