cancer	cohort	feature_id	metabolite_key	metabolite_name	gene	stable_gene_id	uniprot_accession	mapping_status	relationship_type	reaction	role	source_url	source_evidence	reason	reused_library	original_evidence_id
ccRCC	ccRCC3	ccRCC3_FEATURE:c95d3fd4b0685964	KEGG:C01530	stearate (18:0)	MGLL	ENSG00000074416	Q99685	DIRECT_ACCEPTED	enzyme	1-octadecanoylglycerol + H2O = octadecanoate + glycerol + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q99685/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0212
ccRCC	ccRCC3	ccRCC3_FEATURE:d11a2e5ffb2b2041	KEGG:C00791	creatinine	SLC22A2	ENSG00000112499	O15244	DIRECT_ACCEPTED	transporter	creatinine(in) = creatinine(out)	transport	https://www.uniprot.org/uniprotkb/O15244/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15212162""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17072098""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0190
ccRCC	ccRCC3	ccRCC3_FEATURE:d11a2e5ffb2b2041	KEGG:C00791	creatinine	SLC47A1	ENSG00000142494	Q96FL8	DIRECT_ACCEPTED	transporter	creatinine(in) + H(+)(out) = creatinine(out) + H(+)(in)	transport	https://www.uniprot.org/uniprotkb/Q96FL8/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17509534""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0191
ccRCC	ccRCC3	ccRCC3_FEATURE:d11a2e5ffb2b2041	KEGG:C00791	creatinine	SLC47A2	ENSG00000180638	Q86VL8	DIRECT_ACCEPTED	transporter	creatinine(in) + H(+)(out) = creatinine(out) + H(+)(in)	transport	https://www.uniprot.org/uniprotkb/Q86VL8/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17509534""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0192
ccRCC	ccRCC3	ccRCC3_FEATURE:a936c376f6ff5b86	KEGG:C00049	aspartate	ASNS	ENSG00000070669	P08243	DIRECT_ACCEPTED	酶	天冬氨酸与谷氨酰胺在ATP参与下生成天冬酰胺和谷氨酸。	转化底物	https://www.kegg.jp/entry/6.3.5.4 ; https://www.uniprot.org/uniprotkb/P08243/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0026
ccRCC	ccRCC3	ccRCC3_FEATURE:a936c376f6ff5b86	KEGG:C00049	aspartate	ASS1	ENSG00000130707	P00966	DIRECT_ACCEPTED	酶	瓜氨酸、天冬氨酸和ATP参与精氨琥珀酸合成。	转化底物	https://enzyme.expasy.org/EC/6.3.4.5 ; https://www.uniprot.org/uniprotkb/P00966/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0027
ccRCC	ccRCC3	ccRCC3_FEATURE:a936c376f6ff5b86	KEGG:C00049	aspartate	GOT1	ENSG00000120053	P17174	DIRECT_ACCEPTED	酶	天冬氨酸与2-氧戊二酸的转氨反应，另一侧为草酰乙酸与谷氨酸。	可逆反应参与物	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P17174/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0028
ccRCC	ccRCC3	ccRCC3_FEATURE:a936c376f6ff5b86	KEGG:C00049	aspartate	GOT2	ENSG00000125166	P00505	DIRECT_ACCEPTED	酶	天冬氨酸与2-氧戊二酸的转氨反应，另一侧为草酰乙酸与谷氨酸。	可逆反应参与物	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P00505/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0029
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SDHA	ENSG00000073578	P31040	DIRECT_ACCEPTED	enzyme_complex_member	a ubiquinone + succinate = a ubiquinol + fumarate	substrate_as_written	https://www.uniprot.org/uniprotkb/P31040/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10746566""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""24781757""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0179
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SDHB	ENSG00000117118	P21912	DIRECT_ACCEPTED	enzyme_complex_member	a quinone + succinate = fumarate + a quinol	substrate_as_written	https://www.uniprot.org/uniprotkb/P21912/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26925370""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27604842""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0180
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SLC13A3	ENSG00000158296	Q8WWT9	DIRECT_ACCEPTED	transporter	succinate(out) + 3 Na(+)(out) = succinate(in) + 3 Na(+)(in)	transport	https://www.uniprot.org/uniprotkb/Q8WWT9/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10794676""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10992006""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15561973""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17356845""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17426067""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24247155""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30635937""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""39622972""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0181
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SLC25A10	ENSG00000183048	Q9UBX3	DIRECT_ACCEPTED	transporter	(S)-malate(in) + succinate(out) = (S)-malate(out) + succinate(in)	transport	https://www.uniprot.org/uniprotkb/Q9UBX3/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O89035""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0182
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SLC25A10	ENSG00000183048	Q9UBX3	DIRECT_ACCEPTED	transporter	succinate(out) + phosphate(in) = succinate(in) + phosphate(out)	transport	https://www.uniprot.org/uniprotkb/Q9UBX3/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O89035""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0183
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SLC25A10	ENSG00000183048	Q9UBX3	DIRECT_ACCEPTED	transporter	malonate(out) + succinate(in) = malonate(in) + succinate(out)	transport	https://www.uniprot.org/uniprotkb/Q9UBX3/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9QZD8""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0184
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SLC25A10	ENSG00000183048	Q9UBX3	DIRECT_ACCEPTED	transporter	sulfate(out) + succinate(in) = sulfate(in) + succinate(out)	transport	https://www.uniprot.org/uniprotkb/Q9UBX3/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38780415""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0185
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SUCLA2	ENSG00000136143	Q9P2R7	DIRECT_ACCEPTED	enzyme_complex_member	succinate + ATP + CoA = succinyl-CoA + ADP + phosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/Q9P2R7/entry	"[{""evidenceCode"": ""ECO:0000255"", ""source"": ""HAMAP-Rule"", ""id"": ""MF_03220""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15877282""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34492704""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40108300""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0186
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SUCLG1	ENSG00000163541	P53597	DIRECT_ACCEPTED	enzyme_complex_member	succinate + ATP + CoA = succinyl-CoA + ADP + phosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/P53597/entry	"[{""evidenceCode"": ""ECO:0000255"", ""source"": ""HAMAP-Rule"", ""id"": ""MF_03222""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34492704""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40108300""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0187
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SUCLG1	ENSG00000163541	P53597	DIRECT_ACCEPTED	enzyme_complex_member	GTP + succinate + CoA = succinyl-CoA + GDP + phosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/P53597/entry	"[{""evidenceCode"": ""ECO:0000255"", ""source"": ""HAMAP-Rule"", ""id"": ""MF_03222""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40108300""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0188
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SUCLG2	ENSG00000172340	Q96I99	DIRECT_ACCEPTED	enzyme_complex_member	GTP + succinate + CoA = succinyl-CoA + GDP + phosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/Q96I99/entry	"[{""evidenceCode"": ""ECO:0000255"", ""source"": ""HAMAP-Rule"", ""id"": ""MF_03221""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40108300""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0189
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SDHC	ENSG00000143252	Q99643	DIRECT_ACCEPTED	necessary_complex_member	Succinate dehydrogenase complex II: succinate / fumarate conversion	membrane_anchor_not_substrate_binding	https://www.uniprot.org/uniprotkb/Q99643/entry	"{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P35720""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9533030""}], ""value"": ""Membrane-anchoring subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q) (PubMed:9533030). SDH also oxidizes malate to the non-canonical enol form of oxaloacetate, enol-oxaloacetate (By similarity). Enol-oxaloacetate, which is a potent inhibitor of the succinate dehydrogenase activity, is further isomerized into keto-oxaloacetate (By similarity)""}], ""commentType"": ""FUNCTION""}"	复合体膜锚定成员，不标为独立直接催化琥珀酸的酶。	BRCA_mapping190_v2	M190E0325
ccRCC	ccRCC3	ccRCC3_FEATURE:865c4a63da12d929	KEGG:C00042	succinate	SDHD	ENSG00000204370	O14521	DIRECT_ACCEPTED	necessary_complex_member	Succinate dehydrogenase complex II: succinate / fumarate conversion	membrane_anchor_not_substrate_binding	https://www.uniprot.org/uniprotkb/O14521/entry	"{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q95123""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10482792""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9533030""}], ""value"": ""Membrane-anchoring subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q) (PubMed:10482792, PubMed:9533030). SDH also oxidizes malate to the non-canonical enol form of oxaloacetate, enol-oxaloacetate (By similarity). Enol-oxaloacetate, which is a potent inhibitor of the succinate dehydrogenase activity, is further isomerized into keto-oxaloacetate (By similarity)""}], ""commentType"": ""FUNCTION""}"	复合体膜锚定成员，不标为独立直接催化琥珀酸的酶。	BRCA_mapping190_v2	M190E0326
ccRCC	ccRCC3	ccRCC3_FEATURE:d4fc4f33485cd876	KEGG:C00255	riboflavin (Vitamin B2)	RFK	ENSG00000135002	Q969G6	DIRECT_ACCEPTED	酶	核黄素磷酸化生成FMN。	转化底物	https://enzyme.expasy.org/EC/2.7.1.26 ; https://www.uniprot.org/uniprotkb/Q969G6/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0091
ccRCC	ccRCC3	ccRCC3_FEATURE:e9f667d0e419547e	HMDB:HMDB10383	2-palmitoleoyl-GPC (16:1)	ENPP2	ENSG00000136960	Q13822	CONDITIONAL	enzyme	a 2-acyl-sn-glycero-3-phosphocholine + H2O = a 2-acyl-sn-glycerol 3-phosphate + choline + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/Q13822/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21393252""}]"	2-acyl LPC底物类关系；具体酰基和位置异构体底物证据未完成核实。	BRCA_mapping190_v2	M190E0331
ccRCC	ccRCC3	ccRCC3_FEATURE:2a69b9e2316ff98f	HMDB:HMDB00848	stearoylcarnitine	CPT2	ENSG00000157184	P23786	DIRECT_ACCEPTED	enzyme	(R)-carnitine + octadecanoyl-CoA = O-octadecanoyl-(R)-carnitine + CoA	product_as_written	https://www.uniprot.org/uniprotkb/P23786/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20538056""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0196
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	CYP4F2	ENSG00000186115	P78329	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + reduced [NADPH--hemoprotein reductase] + O2 = 20-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate + oxidized [NADPH--hemoprotein reductase] + H2O + H(+)	direct_consumption	https://www.uniprot.org/uniprotkb/P78329/entry	PubMed:10660572;17341693;18577768;24138531	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0166
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	PTGS1	ENSG00000095303	P23219	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + 2 O2 = prostaglandin G2	direct_consumption	https://www.uniprot.org/uniprotkb/P23219/entry	PubMed:7947975	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0169
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	PTGS2	ENSG00000073756	P35354	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + 2 O2 = prostaglandin G2	direct_consumption	https://www.uniprot.org/uniprotkb/P35354/entry	PubMed:22942274;7592599;7947975;9261177	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0170
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ALOX5	ENSG00000012779	P09917	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = (5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate	direct_consumption	https://www.uniprot.org/uniprotkb/P09917/entry	PubMed:19022417;22516296;23246375;24282679;24893149;8615788;8631361	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0171
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ABHD12	ENSG00000100997	Q8N2K0	DIRECT_ACCEPTED	enzyme	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0233
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ABHD12	ENSG00000100997	Q8N2K0	DIRECT_ACCEPTED	enzyme	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25290914""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0234
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ABHD6	ENSG00000163686	Q9BV23	DIRECT_ACCEPTED	enzyme	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0235
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ABHD6	ENSG00000163686	Q9BV23	DIRECT_ACCEPTED	enzyme	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0236
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ACSL1	ENSG00000151726	P33121	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/P33121/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P18163""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0237
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ACSL3	ENSG00000123983	O95573	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O95573/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0238
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ACSL4	ENSG00000068366	O60488	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O60488/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21242590""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31061331""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0239
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ACSL5	ENSG00000197142	Q9ULC5	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/Q9ULC5/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88813""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0242
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ACSL6	ENSG00000164398	Q9UKU0	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + ATP + CoA = (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/Q9UKU0/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P33124""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0243
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = (12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1944593""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0244
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 = (15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17052953""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1944593""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24282679""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8334154""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0245
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + 2 O2 = (14R,15S)-dihydroperoxy-(5Z,8Z,10E,12E)-eicosatetraenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8334154""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0246
